Taxon	002v2	002v3	002v4	002v5	003v2	003v3	003v4	003v5	004v2	004v3	004v4	004v5	005v2	005v3	005v4	005v5	006v2	006v3	006v4	006v5	007v2	007v3	007v4	007v5	008v2	008v3	008v4	008v5	009v2	009v3	009v4	009v5	011v2	011v3	011v4	011v5	012v2	012v3	012v4	012v5	013v2	013v3	013v4	013v5	014v2	014v3	014v4	014v5	015v2	015v3	015v4	015v5	016v2	016v3	016v4	016v5	017v2	017v3	017v4	017v5	018v2	018v3	018v4	018v5	019v2	019v3	019v4	019v5	020v2	020v3	020v4	020v5	021v2	021v3	021v4	021v5	022v2	022v3	022v4	022v5	025v2	025v3	025v4	025v5	026v2	026v3	026v4	026v5	027v2	027v3	027v4	027v5	028v2	028v3	028v4	028v5	029v2	029v3	029v4	029v5	030v2	030v3	030v4	030v5	031v2	031v3	031v4	031v5	033v2	033v3	033v4	033v5	034v2	034v3	034v4	034v5	035v2	035v3	035v4	035v5	036v2	036v3	036v4	036v5	037v2	037v3	037v4	037v5	040v2	040v3	040v4	040v5	044v2	044v3	044v4	044v5	045v2	045v3	045v4	045v5	048v2	048v3	048v4	048v5	051v2	051v3	051v4	051v5	052v2	052v3	052v4	052v5	054v2	054v3	054v4	054v5	055v2	055v3	055v4	055v5	056v2	056v3	056v4	056v5	060v2	060v3	060v4	060v5	061v2	061v3	061v4	061v5	064v2	064v3	064v4	064v5	066v2	066v3	066v4	066v5	069v2	069v3	069v4	069v5	070v2	070v3	070v4	070v5	071v2	071v3	071v4	071v5	072v2	072v3	072v4	072v5	073v2	073v3	073v5	075v2	075v3	075v4	075v5	076v2	076v3	076v4	076v5	077v2	077v3	077v4	077v5	078v2	078v3	078v4	078v5	079v2	079v3	079v4	079v5	080v2	080v3	080v4	080v5	082v2	082v3	082v4	082v5	084v2	084v3	084v4	084v5	085v2	085v3	085v4	085v5	086v2	086v3	086v4	086v5	087v2	087v3	087v4	087v5	089v2	089v3	089v4	089v5	090v2	090v3	090v4	090v5	091v2	091v3	091v4	091v5	092v2	092v3	092v4	092v5	093v2	093v3	093v4	093v5	094v2	094v3	094v4	094v5	095v2	095v3	095v4	095v5	096v2	096v3	096v4	096v5	097v2	097v3	097v4	097v5	099v2	099v3	099v4	099v5	100v2	100v3	100v4	100v5	101v2	101v3	101v4	101v5	102v2	102v3	102v4	102v5	105v2	105v3	105v4	105v5	107v2	107v3	107v4	107v5	108v2	108v3	108v4	108v5	109v2	109v3	109v4	109v5	110v2	110v3	110v4	110v5	111v2	111v3	112v2	112v3	112v4	112v5	114v2	114v3	114v4	114v5	116v2	116v3	116v4	116v5	119v2	119v3	119v4	119v5	120v2	120v3	120v4	120v5	121v2	121v3	121v4	121v5	123v2	123v3	123v4	123v5	124v2	124v3	124v4	124v5	125v2	125v3	125v4	125v5	127v2	127v3	127v4	127v5	128v2	128v3	128v5	129v2	129v3	129v4	129v5	132v2	132v3	132v4	132v5	136v2	136v3	136v4	136v5	138v2	138v3	138v4	138v5	139v2	139v3	139v4	139v5	141v2	141v3	141v4	141v5	142v2	142v3	142v4	142v5	143v2	143v3	143v4	143v5	145v2	145v3	145v4	145v5	148v2	148v3	148v4	148v5	149v2	149v3	149v4	149v5	152v2	152v3	152v4	152v5	155v2	155v3	155v4	155v5	157v2	157v3	157v4	157v5	159v2	159v3	159v4	159v5	161v2	161v3	161v4	161v5	162v2	162v3	162v4	162v5	163v2	163v3	163v4	163v5	166v2	166v3	166v4	166v5	167v2	167v3	167v4	167v5	170v2	170v3	170v4	170v5	171v2	171v3	171v4	171v5	173v2	173v3	173v4	173v5	174v2	174v3	174v4	174v5	175v2	175v3	175v4	175v5	176v2	176v3	176v4	176v5	177v2	177v3	177v4	177v5	178v2	178v3	178v4	178v5	179v2	179v3	179v4	179v5	181v2	181v3	181v4	181v5	182v2	182v3	182v4	182v5	184v2	184v3	184v4	184v5	186v2	186v3	186v4	186v5	188v2	188v3	188v4	188v5	190v2	190v3	190v4	190v5	193v2	193v3	193v4	193v5	194v2	194v3	194v4	194v5	195v2	195v3	195v4	195v5	198v2	198v3	198v4	198v5	202v2	202v3	202v4	202v5	203v2	203v3	203v4	203v5	204v2	204v3	204v4	204v5	205v2	205v3	205v4	205v5	206v2	206v3	206v4	206v5	210v2	210v3	210v4	210v5	211v2	211v3	211v4	211v5	212v2	212v3	212v4	212v5	214v2	214v3	215v2	216v2	216v3	216v4	216v5	218v2	218v3	218v4	218v5	219v2	219v3	219v4	219v5	221v2	221v3	221v4	221v5	223v2	223v3	223v4	223v5	224v2	224v3	224v4	224v5	225v2	225v3	225v4	225v5	226v2	226v3	226v4	226v5	228v2	228v3	228v4	228v5	230v2	230v3	230v4	230v5	232v2	232v3	232v4	232v5
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia	0.177569672131	0.102391393443	0.000809426229508	0.00107786885246	0.350288934426	0.000530737704918	0.636817622951	0.506483606557	0.186165983607	0.599913934426	0.415401639344	0.441495901639	0.427567622951	0	0.628034836066	0.711057377049	0.180010245902	0.264383196721	0.304161885246	0.347125	0.365827868852	0.124932377049	0.442913934426	0.428329918033	0.0946844262295	0	0.406905737705	0.499856557377	0.123067622951	0.00525	0.767430327869	0.0843340163934	0.247704918033	0.0975471311475	0.159155737705	0.176055327869	0.539137295082	0.871723360656	0.592284836066	0.416387295082	0.313706967213	0.0979282786885	0.433092213115	0.525145491803	0.143637295082	0.184319672131	0.0791659836066	0.0852520491803	0.15181352459	0.624053278689	0.37018647541	0.17412295082	0.272567622951	0.0590225409836	0.384157786885	0.378086065574	0.364870901639	0.474946721311	0.444325819672	0.330282786885	0.275096311475	0.33656352459	0.379409836066	0.329514344262	0.444305327869	0.017862704918	0.460737704918	0.383700819672	0.188774590164	0.179545081967	0.156782786885	0.151844262295	0.241165983607	0.251473360656	0.36468442623	0.0763975409836	0.29775204918	0.27881147541	0.449260245902	0.415293032787	0.115338114754	4.50819672131e-05	0.662075819672	0.503860655738	0.266346311475	0.626905737705	0.406651639344	0.309264344262	0.448772540984	0.0063893442623	0.308032786885	0.379631147541	0.334032786885	0.632840163934	0.292114754098	0.180975409836	0.229989754098	0.0211168032787	0.181596311475	0.193772540984	0.35130942623	0.52693647541	0.280366803279	0.399598360656	0.315946721311	0.296795081967	0.238266393443	0.252075819672	0.332432377049	0.0106495901639	0.396989754098	0.371456967213	0.227307377049	0.0223913934426	0.434581967213	0.308393442623	0.228991803279	0.389831967213	0.416729508197	0.358221311475	0.377290983607	0.519092213115	0.217141393443	0.399805327869	0.273846311475	0.252516393443	0.167706967213	0.182012295082	0.594088114754	0.66225	0.598743852459	0.520512295082	0.250174180328	0.184100409836	0.185913934426	0.11081352459	0.203260245902	0.154870901639	0.237342213115	0.110213114754	0.0507643442623	0.12431147541	0.389729508197	0.0519610655738	0.145729508197	0.14456557377	0.262971311475	0.14493442623	0.435956967213	0.0128319672131	0.175243852459	0.314821721311	0.45393852459	0.119485655738	0.766719262295	0.408071721311	0.292081967213	0.511637295082	0.427569672131	0.441235655738	0.289040983607	0.386141393443	0.335489754098	0.248631147541	0.409965163934	0.424260245902	0.377610655738	0.301243852459	0.211991803279	0.313840163934	0.201211065574	0.0909282786885	0.426053278689	0.586288934426	0.341086065574	0.368452868852	0.134319672131	0.108577868852	0.334120901639	0.332969262295	0.300221311475	0.85606147541	0.488860655738	0.601182377049	0.214543032787	0.257868852459	0.205194672131	0.199026639344	0.13606147541	0.0238094262295	0.297459016393	0.235295081967	0.199018442623	0.18425	0.606528688525	0.698672131148	0.246639344262	0.270405737705	0.121245901639	0.351229508197	0.258286885246	0.321557377049	0.328254098361	0.278413934426	0.24056352459	0.240172131148	0.204141393443	0.0557848360656	0.137799180328	0.0971516393443	0.0591844262295	0.407586065574	0.0815983606557	0.811891393443	0.733368852459	0.316549180328	0.113120901639	0.309959016393	0.213286885246	0.324360655738	0.279286885246	0.191176229508	0.281534836066	0.177370901639	0.039006147541	0.187045081967	0.261981557377	0.222538934426	0.049987704918	0.270407786885	0.166557377049	0.354946721311	0.354661885246	0.260161885246	0.268415983607	0.375948770492	0.747442622951	0.409883196721	0.492231557377	0.194364754098	0.00339754098361	0.512450819672	0.174674180328	0.0777028688525	0.227125	0.188206967213	0.22130942623	0.114452868852	0.383032786885	0.445698770492	0.159522540984	0.188491803279	0.0362192622951	0.063737704918	0.223575819672	0.204870901639	0.292868852459	0.222215163934	0.228479508197	0.125831967213	0.282051229508	0.291612704918	0.153782786885	0.197141393443	0.532616803279	0.352479508197	0.354913934426	0.15787295082	0.106983606557	0.483379098361	0.266366803279	0.142180327869	0.0635081967213	0.18849795082	0.0985901639344	0.486405737705	0.454331967213	0.244516393443	0.221180327869	0.167428278689	0.40850204918	0.14781557377	0.169530737705	0.173006147541	0.194073770492	0.302651639344	0.379930327869	0.00359631147541	0.0374467213115	0.00795286885246	0.00352868852459	0.35380942623	0.486918032787	0.392961065574	0.250459016393	0.209288934426	0.199711065574	0.114168032787	0.126086065574	0.117954918033	0.155475409836	0.16781352459	0.24056557377	0.454864754098	0.731913934426	0.666706967213	0.637905737705	0.360598360656	0.421577868852	0.459641393443	0.308840163934	0.346209016393	0.295067622951	0.232165983607	0.345540983607	0.617055327869	0.666375	0.114795081967	0.306325819672	0.0792110655738	0.0667602459016	0.0712008196721	0.171762295082	0.28212704918	0.197086065574	0.232889344262	0.0200266393443	0.443358606557	0.538461065574	0.291793032787	0.486387295082	0.13568442623	0.177883196721	0.203993852459	0.293491803279	0.154131147541	0.117946721311	0.298192622951	0.322733606557	0.292079918033	0.204256147541	0.549743852459	0.0184139344262	0.970461065574	0.924606557377	0.13612704918	0.185094262295	0.212803278689	0.111989754098	0.334596311475	0.280821721311	0.41243647541	0.474797131148	0.556596311475	0.154055327869	0.21106147541	0.518354508197	0.218909836066	0.223165983607	0.447213114754	0.389754098361	0.000350409836066	0.17106147541	0.438370901639	0.349321721311	0.0423114754098	0.421446721311	0.550696721311	0.279049180328	0.372032786885	0.270243852459	0.248782786885	0.525077868852	0.813028688525	0.498758196721	0.572875	0.320848360656	0.347942622951	0.427092213115	0.407715163934	0.36994057377	0.124153688525	0.339825819672	0.38956147541	0.389848360656	0.168588114754	0.29006147541	0.21131352459	0.456405737705	0.611102459016	0.359362704918	0.351043032787	0.167139344262	0.18768852459	0.190784836066	0.230129098361	0.124584016393	0.179176229508	0.35300204918	0.157389344262	0.074631147541	0.221504098361	0.16262295082	0.121049180328	0.134885245902	0.354430327869	0.154723360656	0.179967213115	0.117454918033	0.0340819672131	0.114268442623	0.0895040983607	0.536879098361	0.632299180328	0.522887295082	0.655211065574	0.428639344262	0.00425409836066	0.232006147541	0.245926229508	0.0846086065574	0.152038934426	0.206504098361	0.273733606557	0.295520491803	0.125606557377	0.236637295082	0.284147540984	0.0768258196721	0.218159836066	0.165223360656	0.372856557377	0.139557377049	0.17331557377	0.148848360656	0.144225409836	0.423760245902	7.7868852459e-05	0.261086065574	0.45043647541	0.224034836066	0.259321721311	0.111850409836	0.374676229508	0.296004098361	0.0203237704918	0.253659836066	0.171727459016	0.351586065574	0.135139344262	0.626174180328	0.435325819672	0.233975409836	0.0777192622951	0.132645491803	0.207008196721	0.196241803279	0.234709016393	0.264075819672	0.136672131148	0.271149590164	0.443838114754	0.318178278689	0.362698770492	0.492573770492	0.742547131148	0.548733606557	0.48781352459	0.566702868852	0.129756147541	0.260961065574	0.579069672131	0.558506147541	7.7868852459e-05	0.645106557377	0.390471311475	0.233284836066	0.159801229508	0.580055327869	0.590202868852	0.254776639344	0.199081967213	0.194995901639	0.268770491803	0.299735655738	0.239147540984	0.293465163934	0.351834016393	0.261092213115	0.292715163934	0.374842213115	0.245194672131	0.312106557377	0.684819672131	0.368463114754	0.230204918033	0.223090163934	0.0847356557377	0.00135655737705	0.719233606557	0.42087704918	0.355520491803	0.228797131148	0.335526639344	0.184165983607	0.312766393443	0.0975	0.212733606557	0.426168032787	0.530370901639	0.245389344262	0.295235655738	0.534821721311	0.000793032786885	0.45781557377	0.696719262295	0.178479508197	0.27130942623	0.137088114754	0.204022540984	0.406741803279	4.91803278689e-05	0.211354508197	0.135993852459	0.703153688525	0.564125	0.514571721311	0.54681557377	0.232596311475	0.494008196721	0.431510245902	0.532581967213	0.201049180328	0.45287295082	0.613172131148	0.133842213115	0.21005942623	0.251614754098	0.190430327869	0.202604508197	0.166973360656	0.000135245901639	0.43056147541	0.277702868852	0.270762295082	0.482217213115	0.234299180328	0.48706557377	0.169028688525	0.268168032787	0.392260245902	0.402788934426	0.312174180328	0.0862930327869	0.533149590164	0.0690881147541	0.0930286885246	0.0803360655738	0.0878032786885	0.42769057377	0.602225409836	0.380909836066	0.497506147541	0.395073770492	0.579043032787	0.301860655738	0.42112295082	0.204780737705	0.217573770492	0.17918647541	0.287530737705	0.204094262295	0.160368852459	0.243665983607	0.172170081967	0.192112704918	0.649407786885	0.202108606557	0.195719262295	0.216985655738	0.194088114754	0.192155737705	0.232596311475	0.193479508197	0.183764344262	0.195665983607	0.117067622951	0.0761946721311	0.111204918033	0.0415983606557	0.0613975409836	0.537356557377	0.463909836066	0.461176229508	0.654723360656
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium	0.0888032786885	0.0675758196721	0	5.32786885246e-05	0.000233606557377	0.000141393442623	0	0	0.142172131148	0.0779672131148	0.050256147541	0.0502725409836	0	0	0	5.53278688525e-05	0.00603278688525	0.0859036885246	0.0114405737705	0.0102643442623	0.0041762295082	0	0.000409836065574	0.00837090163934	0.142977459016	0	0	0	0.00525409836066	0.000198770491803	0.0113647540984	0.00383196721311	0.0042868852459	0.244047131148	0.081506147541	0.0411885245902	0.000659836065574	4.7131147541e-05	0.000286885245902	6.35245901639e-05	0.0149733606557	0.00114754098361	0.0215450819672	0.00605532786885	0.00373155737705	0.230776639344	0.0232151639344	0.0798299180328	0.220213114754	0.164866803279	0.349106557377	0.526010245902	0.0186270491803	0.027112704918	0.0335163934426	0.00859221311475	0.0122479508197	0.0212110655738	0.00515573770492	0.00476844262295	0.0951024590164	0.0855717213115	0.0460512295082	0.0337868852459	0.00441393442623	0.00481557377049	0.0150553278689	0.0291536885246	0.0096762295082	0.230149590164	0.153610655738	0.045393442623	0.00164139344262	0.15531147541	0.027856557377	0.0305696721311	0.0399077868852	0.0144979508197	0.000368852459016	0.0180553278689	0.0721086065574	0	0.000659836065574	0.00238319672131	0.000358606557377	0.00234426229508	0.0465471311475	0.00324180327869	0.0366926229508	0	0.0672028688525	0.109950819672	0.0189159836066	0.127528688525	0.0582991803279	0.00927459016393	0.0135860655738	0.00186475409836	0.189852459016	0.00255532786885	0.00550819672131	0.00193032786885	0.0160081967213	0.0100676229508	0.000760245901639	0.028112704918	0.00910040983607	0.00121106557377	0.0189713114754	0.141026639344	0.0308360655738	0.0184959016393	0.00991393442623	0.279512295082	0.0108073770492	0.0600532786885	0.0104569672131	0.00506352459016	0.0127704918033	0.144032786885	0.00385245901639	0.115825819672	0.237008196721	0.00775819672131	0.00959836065574	0.00791598360656	0.00178073770492	0.0212971311475	0.00721106557377	0.00417008196721	0.00209631147541	0.00135860655738	0.00493442622951	0.0561454918033	0.0110963114754	0.00711475409836	0.00185040983607	0.00069262295082	0.013856557377	0.0286024590164	0.000700819672131	0.00181557377049	0.000235655737705	0.000409836065574	0.0181516393443	0.00776024590164	0.0283504098361	0.00158606557377	0.000838114754098	5.73770491803e-05	0	0	0.000834016393443	0	0	0.00468237704918	0.0182602459016	0.0328586065574	0.0435737704918	0.0530532786885	0.0514057377049	0.226387295082	0.122821721311	0.0934344262295	0.0050368852459	0.00190368852459	0.00102049180328	0.00497745901639	0.00490573770492	0.0105	0.00381352459016	0.00146721311475	0.00135450819672	0.0166618852459	0.00550819672131	0.00108401639344	0.00373975409836	0.116114754098	0.00397336065574	0.0273668032787	0.000303278688525	0	0	5e-04	0.0538668032787	0.0175327868852	0.0131577868852	0.0341393442623	0.0194692622951	0.563928278689	0.0191864754098	0.000823770491803	0.317192622951	0.00749180327869	0.0226823770492	0.0930102459016	0.00542213114754	0.00232581967213	0.126573770492	0.0378114754098	0.0598709016393	0.126793032787	0.131524590164	0.00171721311475	0.000647540983607	0.00147950819672	0.00097131147541	0.00876229508197	0.0712704918033	0.00593237704918	0.00309836065574	0.117454918033	0.00992213114754	0.000338114754098	0.000137295081967	0.00218237704918	0.00156352459016	0.00205327868852	0.00219057377049	0.0272336065574	0.0646680327869	0.00239959016393	0.0156885245902	0.0100614754098	0	0.000674180327869	0.0013893442623	0.0726209016393	0.152069672131	0.124012295082	0.120571721311	0.00807172131148	0.0725819672131	0.0258237704918	0.0105471311475	0.0128053278689	0.0126782786885	0.02025	0.0144590163934	0.000885245901639	0.000147540983607	0.0329323770492	0.0350860655738	0.161389344262	0.235956967213	0.362067622951	0.171620901639	0.000752049180328	0.101153688525	0.00236680327869	0.0356885245902	0.0784897540984	0.104118852459	0.535963114754	0.17806147541	0.139645491803	0.0197397540984	0.216159836066	0.0691290983607	0.0263668032787	0.135469262295	0.0500594262295	0.0459405737705	0.00131557377049	0.0418709016393	0.0119241803279	0.00293852459016	0.117504098361	0.0521946721311	0.0678893442623	0.0414836065574	0.000502049180328	0.00397540983607	0.0470327868852	0.0262274590164	0.0107110655738	0.000895491803279	0.206209016393	0.114639344262	0.0317233606557	0.00512909836066	0.0565266393443	0.0208647540984	0.110770491803	0.302299180328	0.0514303278689	0.00520081967213	0.000629098360656	0.0640942622951	0.0207254098361	0.00647540983607	0.015012295082	0.00168032786885	0.0709139344262	0.0718196721311	0.00939959016393	0.00134016393443	0.152237704918	0.136991803279	0.103586065574	0.0585819672131	0.0215040983607	0.029731557377	0.0428893442623	0.057493852459	0.0429262295082	0.000237704918033	0.0555942622951	0.111118852459	0.0761577868852	0.0326270491803	0.0402459016393	0.227506147541	0.0880348360656	0.0899754098361	0	0	0.0106946721311	0.00640163934426	0.0569631147541	0.0924959016393	0.185581967213	0.00234631147541	0.0648975409836	0.234915983607	0.104586065574	0	0.00634631147541	0.00183196721311	0.0150450819672	0.024375	0.16831147541	0.0479241803279	0.152077868852	0.0111967213115	0.31818442623	0.289401639344	0.0040881147541	0.00201844262295	0.00214139344262	0.00659836065574	0.000420081967213	7.37704918033e-05	0	0	0.000741803278689	0.0365614754098	0.069881147541	0	0.0176331967213	0.0294774590164	0.0176290983607	0.0219467213115	0.000375	0.0416475409836	0.0435389344262	0.0188442622951	0.121014344262	0.010262295082	0.0312766393443	0.000481557377049	0	0.00300204918033	0.00204918032787	0.0100143442623	0.110194672131	0.11731352459	0.0141946721311	0.221979508197	0.184278688525	0.146040983607	0.258379098361	0	0	0	0.000204918032787	0.103026639344	0.0259631147541	0.0108709016393	0.021606557377	0.10368647541	0.238143442623	0.0633442622951	0.0233401639344	0.0612766393443	0.337090163934	0.175221311475	0.201985655738	0.0592151639344	0.242932377049	0.155239754098	0.21643647541	0.26318647541	0.0379467213115	0.203866803279	0.182290983607	0.30280942623	0.0867418032787	0.0425799180328	0.0916454918033	0.212272540984	0.19780942623	0.151899590164	0.168889344262	0.0673401639344	0.223014344262	0.150030737705	0.112012295082	0.0664118852459	0.153821721311	0.0899979508197	0.109352459016	0.0166680327869	0.0248831967213	0.0226803278689	0.0118196721311	0.00120286885246	0.00555737704918	0.016612704918	0.0580020491803	0.00751639344262	0.0289631147541	0.00804098360656	0.0082643442623	0.074243852459	0.0291495901639	0.460385245902	0.123836065574	0.273989754098	0.0418893442623	0.304711065574	0.354204918033	0.38193852459	0.31856352459	0.218948770492	0.235043032787	0.0137069672131	0	0	7.37704918033e-05	0.173465163934	0.147508196721	0.112206967213	0.0154774590164	0.0439364754098	0.0430266393443	0.10162295082	0.135379098361	0.131053278689	0.25999795082	0.0110778688525	0.0303032786885	0.049518442623	0.00209221311475	0.260229508197	0.511694672131	0.0559159836066	0.115024590164	0.262125	0.0396598360656	0.105692622951	0.0946475409836	0.207463114754	0.108856557377	0.00456762295082	0.0535491803279	0.00378073770492	0.00213729508197	0.00317008196721	0.131461065574	0.000766393442623	0.000258196721311	0.00828483606557	0	0.0396557377049	0.0112643442623	0.0173422131148	0.0025	0.0264077868852	0.068262295082	0.0648463114754	0.0508545081967	0.00166393442623	0.0192233606557	0.131780737705	0.371352459016	0.0755532786885	0.136920081967	0.125432377049	0.364807377049	0.293245901639	0.240883196721	0.0912151639344	0.0236618852459	0.0482889344262	0.131329918033	0.0276209016393	0.0349979508197	0.00927868852459	0.0162008196721	0.00188114754098	0	0.00959016393443	0.000608606557377	0.0329651639344	0.0134159836066	0.107110655738	0.12318852459	0.0143278688525	0.048881147541	0.0900737704918	0.0284918032787	0.000954918032787	6.55737704918e-05	0	5.12295081967e-05	0.231305327869	0.366030737705	0.274260245902	0.265389344262	5e-04	0	0	3.68852459016e-05	0.00851844262295	0.0113504098361	0.00125614754098	0.00241598360656	0.0640881147541	0.0690553278689	0.102290983607	0.149637295082	0.160194672131	0.0915901639344	0.0590512295082	0.357836065574	0.0962459016393	0.225452868852	0.12918647541	0.106139344262	0.216014344262	6.14754098361e-05	0.0666864754098	0.0473258196721	0.0404733606557	0.205110655738	0.0999364754098	0.0475696721311	0.0960881147541	0.221176229508	0.0628504098361	0.105805327869	0.17050204918	0.189036885246	0.0216536885246	0.184696721311	0.212571721311	0.187342213115	0.276969262295	0.28062295082	0.174631147541	0.065493852459	0.0436413934426	0.0227725409836	0.0113155737705	0.000129098360656	0	0.180180327869	0.0978913934426	0.171209016393	0.054987704918	0.0117581967213	0.00952049180328	0.165780737705	0.180631147541	0.00225409836066	0.00161475409836	0.00404713114754	0.0426475409836	0.0140286885246	0.235682377049	0.12931352459	0.189350409836	0.0305225409836	0.301459016393	0.105342213115	0.00768647540984	0.148909836066	0.137049180328	0.0669405737705	0.0571659836066	0.0354344262295	0.139860655738	0.0618299180328	0.00930737704918
